Season,team1id,team2id,team1_win,team1_kag_teamname,team1name,team1_seed,team1_fg_perc,team1_3pt_perc,team1_ft_perc,team1_blk_per_foul,team1_stl_per_to,t1_magic_score,team1_pace,team1_ortg,team1_ftr,team1_3par,team1_ts_perc,team1_trb_perc,team1_ast_perc,team1_stl_perc,team1_blk_perc,team1_efg_perc,team1_tov_perc,team1_orb_perc,team1_ft_fga,team2_kag_teamname,team2name,team2_seed,team2_fg_perc,team2_3pt_perc,team2_ft_perc,team2_blk_per_foul,team2_stl_per_to,t2_magic_score,team2_pace,team2_ortg,team2_ftr,team2_3par,team2_ts_perc,team2_trb_perc,team2_ast_perc,team2_stl_perc,team2_blk_perc,team2_efg_perc,team2_tov_perc,team2_orb_perc,team2_ft_fga,t1_rs_win_perc_90p,t1_avgpts_win,t1_avg_pts_loss,t1_coach_team,t1_coach_yrs,t1_num_star_players,t1_avg_recruit_score,t1_avg_height,t1_avg_experience,t1_bench,t1_round2_odds,t1_sweet16_odds,t1_elite8_odds,t1_final_4_odds,t1_final_odds,t1_champ_odds,t1_conf,t1_composite_score,t2_rs_win_perc_90p,t2_avgpts_win,t2_avg_pts_loss,t2_coach_team,t2_coach_yrs,t2_num_star_players,t2_avg_recruit_score,t2_avg_height,t2_avg_experience,t2_bench,t2_round2_odds,t2_sweet16_odds,t2_elite8_odds,t2_final_4_odds,t2_final_odds,t2_champ_odds,t2_conf,t2_composite_score,t1_conf_champ_jeff,t2_conf_champ_jeff,t1_power5_jeff,t2_power5_jeff,team1_off_points_ft_jeff,team2_off_points_ft_jeff,team1_off_points_2pt_jeff,team2_off_points_2pt_jeff,team1_off_points_3pt_jeff,team2_off_points_3pt_jeff,team1_def_points_ft_jeff,team2_def_points_ft_jeff,team1_def_points_2pt_jeff,team2_def_points_2pt_jeff,team1_def_points_3pt_jeff,team2_def_points_3pt_jeff,team1KPSOS_jeff,team2KPSOS_jeff
2018,1243,1420,1,Kansas St,Kansas State,9,0.463,0.341,0.734,0.160818713,0.695035461,0.067117756,66.6,106.4,0.338,0.368,0.56,47.4,54.4,11.9,9.3,0.525,15.3,25.8,0.248,UMBC,Maryland-Baltimore County,16,0.443,0.387,0.646,0.146959459,0.611363636,0.080615924,69.2,105.6,0.307,0.45,0.55,49.1,59.1,10.8,7.3,0.531,15.5,26.8,0.198,0.5,7.833333333,-17.16666667,5,19,3,83.87,77.1,1.57,29.8,44,9.1,3.8,1.3,0.4,0.1,Big-12,31.9,0.818181818,8.666666667,-17.5,1,1,0,0,75.8,2.03,28,3.3,0.4,0.04,0.006,0,0,,0,0,1,1,0,19.08745247,15.77834179,51.9391635,43.23181049,28.97338403,40.98984772,21.50928168,16.88368056,46.89265537,48.87152778,31.59806295,34.24479167,14.7736,0.502831
2018,1252,1314,0,Lipscomb,Lipscomb,15,0.453,0.328,0.718,0.155487805,0.438133874,0.100873145,77,105,0.405,0.399,0.557,52.2,56,8.4,8,0.518,16.9,28.3,0.291,North Carolina,North Carolina,2,0.457,0.359,0.743,0.257240204,0.478651685,0.047606171,71.7,113.4,0.28,0.351,0.551,56.4,61,8,11.1,0.52,14,37.4,0.208,0.9,10.88888889,-4,4,6,1,0,77.3,1.66,31,4.1,0.7,0.07,0.006,0,0,A-Sun,0,0.692307692,13.44444444,-6.25,14,29,5,90.77,77.5,1.62,27.3,95.9,70.9,43.6,25.8,12.4,5.7,ACC,57,0,1,1,0,22.2729158,16.66666667,48.85939444,53.01524188,28.86768976,30.31809145,20.55084746,15.12357064,50.84745763,45.37071191,28.60169492,39.50571745,0.425282,23.5883
2018,1254,1347,0,LIU Brooklyn,Long Island University,16,0.455,0.342,0.696,0.161572052,0.391129032,0.124290452,72.9,105.4,0.382,0.397,0.555,51,47.3,7.6,7.6,0.523,17,29.7,0.266,Radford,Radford,16,0.425,0.349,0.725,0.176174497,0.512471655,0.098868683,63.4,104.3,0.307,0.397,0.528,52.3,52,9.7,9.1,0.494,16.1,33.7,0.223,0.727272727,11,-7.666666667,0,9,0,0,75.2,1.84,24.4,0.2,0.01,0,0,0,0,,0,0.727272727,10.375,-7,6,6,0,0,74.8,1.38,33.6,2.4,0.5,0.06,0.005,0,0,,0,1,1,0,0,20.52469136,18.86543536,48.45679012,46.96569921,31.01851852,34.16886544,18.07367613,19.3794964,54.41289332,47.84172662,27.51343054,32.77877698,-8.27177,0.0673502
2018,1260,1274,1,Loyola-Chicago,Loyola (IL),11,0.507,0.396,0.725,0.170454545,0.51059322,0.077616491,65.9,108.6,0.319,0.357,0.602,51.3,59.7,9.6,6.8,0.577,17.3,22.4,0.231,Miami FL,Miami (FL),6,0.465,0.364,0.662,0.250965251,0.572207084,0.076456562,67.8,108,0.291,0.36,0.551,50.6,48.5,9.6,11,0.531,14.6,29.1,0.192,0.916666667,12.45454545,-2,6,17,2,85.8,76.5,1.97,32.7,48.5,19,6.5,1.9,0.6,0.2,MVC,28.5,0.636363636,5,-8.75,6,31,4,95.18,77.1,1.34,33.8,51.5,20.8,7.1,2.1,0.7,0.2,ACC,63.4,0,1,1,0,16.87619048,15.33248623,52.72380952,53.19779754,30.4,31.38500635,15.7712305,16.93511275,52.7729636,53.29038196,31.45580589,29.68246664,16.3876,15.4259
2018,1260,1276,0,Loyola-Chicago,Loyola (IL),11,0.507,0.396,0.725,0.170454545,0.51059322,0.077616491,65.9,108.6,0.319,0.357,0.602,51.3,59.7,9.6,6.8,0.577,17.3,22.4,0.231,Michigan,Michigan,3,0.468,0.357,0.661,0.195956454,0.688654354,0.053123169,65.7,111,0.307,0.433,0.564,50.3,53.6,9.6,8.1,0.545,12.4,25.4,0.203,0.916666667,12.45454545,-2,6,17,2,85.8,76.5,1.97,32.7,48.5,19,6.5,1.9,0.6,0.2,MVC,28.5,0.916666667,11.81818182,-9,10,25,3,91.72,77.8,1.67,28.6,76.5,46.8,24.5,13.1,5.8,2.4,Big-Ten,50.1,1,1,1,0,16.87619048,15.80390812,52.72380952,48.61158725,30.4,35.58450463,15.7712305,18.44391785,52.7729636,55.84518167,31.45580589,25.71090047,16.3876,24.2042
2018,1260,1305,1,Loyola-Chicago,Loyola (IL),11,0.507,0.396,0.725,0.170454545,0.51059322,0.077616491,65.9,108.6,0.319,0.357,0.602,51.3,59.7,9.6,6.8,0.577,17.3,22.4,0.231,Nevada,Nevada,7,0.469,0.392,0.743,0.238095238,0.644257703,0.047840628,70.5,115.5,0.363,0.404,0.582,49.4,57,8.7,10.9,0.548,12,26.4,0.269,0.916666667,12.45454545,-2,6,17,2,85.8,76.5,1.97,32.7,48.5,19,6.5,1.9,0.6,0.2,MVC,28.5,0.75,12,-10,2,2,2,86.17,78.3,2.28,25,56.5,20.1,9.7,3.2,1.2,0.4,M-West,29.6,0,1,0,0,16.87619048,19.73813421,52.72380952,45.49918167,30.4,34.76268412,15.7712305,17.75804661,52.7729636,51.72031077,31.45580589,30.52164262,16.3876,18.3914
2018,1260,1397,1,Loyola-Chicago,Loyola (IL),11,0.507,0.396,0.725,0.170454545,0.51059322,0.077616491,65.9,108.6,0.319,0.357,0.602,51.3,59.7,9.6,6.8,0.577,17.3,22.4,0.231,Tennessee,Tennessee,3,0.44,0.38,0.757,0.229411765,0.526066351,0.057855058,67.1,109.3,0.355,0.357,0.549,51.4,62.1,9.4,12.8,0.508,15.2,33.3,0.269,0.916666667,12.45454545,-2,6,17,2,85.8,76.5,1.97,32.7,48.5,19,6.5,1.9,0.6,0.2,MVC,28.5,0.769230769,12.2,-14.66666667,2,30,4,88.99,76.8,1.62,33.9,88.1,57.5,27.6,11.5,5.5,2.2,SEC,47.3,0,1,1,0,16.87619048,20.93653251,52.72380952,47.36842105,30.4,31.69504644,15.7712305,22.20773577,52.7729636,48.84832681,31.45580589,28.94393742,16.3876,22.266
2018,1267,1452,0,Marshall,Marshall,13,0.467,0.358,0.764,0.338735818,0.529411765,0.033744129,76.3,108.7,0.335,0.453,0.583,46.7,59,9.1,12.7,0.548,15.5,22.5,0.256,West Virginia,West Virginia,5,0.436,0.353,0.766,0.240601504,0.716666667,0.037567881,70.5,113.2,0.313,0.384,0.543,52.5,54.2,11.5,15.9,0.504,13.3,36.8,0.24,0.769230769,10.7,-7.666666667,3,3,1,83.33,76.6,1.4,24.6,15.9,2.8,0.2,0.02,0.004,0.001,C-USA,13.3,0.615384615,13.5,-9.2,10,33,4,87.71,77.3,1.7,35,71.4,42.6,14.4,6.8,2.9,1.2,Big-12,42.5,1,0,0,1,18.75644109,19.23076923,44.8643078,48.17813765,36.37925112,32.59109312,16.5527168,23.96116505,56.35120547,42.48543689,27.09607773,33.55339806,6.53148,22.4435
2018,1267,1455,1,Marshall,Marshall,13,0.467,0.358,0.764,0.338735818,0.529411765,0.033744129,76.3,108.7,0.335,0.453,0.583,46.7,59,9.1,12.7,0.548,15.5,22.5,0.256,Wichita St,Wichita State,4,0.476,0.381,0.739,0.218965517,0.4,0.08088594,70,117.3,0.348,0.392,0.583,57.1,63.7,6.6,11.1,0.551,14.1,35.6,0.257,0.769230769,10.7,-7.666666667,3,3,1,83.33,76.6,1.4,24.6,15.9,2.8,0.2,0.02,0.004,0.001,C-USA,13.3,0.75,10.66666667,-2,10,19,1,91,77.8,1.81,39.2,84.1,43.6,13.7,5.9,2.3,0.9,AAC,0.21,0,1,0,0,18.75644109,18.93079458,44.8643078,48.11424387,36.37925112,32.95496155,16.5527168,19.62774958,56.35120547,44.58544839,27.09607773,35.78680203,6.53148,19.0252
2018,1276,1285,1,Michigan,Michigan,3,0.468,0.357,0.661,0.195956454,0.688654354,0.053123169,65.7,111,0.307,0.433,0.564,50.3,53.6,9.6,8.1,0.545,12.4,25.4,0.203,Montana,Montana,14,0.467,0.339,0.706,0.159217877,0.625592417,0.088346574,69.9,108.8,0.386,0.272,0.549,53.3,45.3,10.9,9.2,0.513,15,33.3,0.273,0.916666667,11.81818182,-9,10,25,3,91.72,77.8,1.67,28.6,76.5,46.8,24.5,13.1,5.8,2.4,Big-Ten,50.1,0.833333333,11.9,-5.5,3,3,1,76.67,76.8,2.12,25.4,23.5,7.6,1.9,0.5,0.1,0.02,Big-Sky,6.67,1,1,1,0,15.80390812,21.11876773,48.61158725,57.72192947,35.58450463,21.1593028,18.44391785,23.56426618,55.84518167,49.49863263,25.71090047,26.93710119,24.2042,10.4038
2018,1276,1401,1,Michigan,Michigan,3,0.468,0.357,0.661,0.195956454,0.688654354,0.053123169,65.7,111,0.307,0.433,0.564,50.3,53.6,9.6,8.1,0.545,12.4,25.4,0.203,Texas A&M,Texas A&M,7,0.46,0.329,0.661,0.364111498,0.399159664,0.049148146,70.9,106.1,0.32,0.33,0.538,54.3,55.1,7.7,15.3,0.514,16.3,33.9,0.212,0.916666667,11.81818182,-9,10,25,3,91.72,77.8,1.67,28.6,76.5,46.8,24.5,13.1,5.8,2.4,Big-Ten,50.1,0.636363636,8.571428571,-9,6,20,5,89.95,78.8,1.92,35.6,61.9,19.9,8.4,3.2,1,0.3,SEC,55.3,1,0,1,1,15.80390812,17.06575447,48.61158725,56.70847586,35.58450463,26.22576967,18.44391785,16.82205107,55.84518167,50.58775841,25.71090047,32.59019051,24.2042,16.9562
2018,1276,1437,0,Michigan,Michigan,3,0.468,0.357,0.661,0.195956454,0.688654354,0.053123169,65.7,111,0.307,0.433,0.564,50.3,53.6,9.6,8.1,0.545,12.4,25.4,0.203,Villanova,Villanova,1,0.5,0.401,0.779,0.251162791,0.607981221,0.038970268,70.1,122.3,0.294,0.475,0.623,52.4,53.7,9.1,10.5,0.595,13.3,29.3,0.229,0.916666667,11.81818182,-9,10,25,3,91.72,77.8,1.67,28.6,76.5,46.8,24.5,13.1,5.8,2.4,Big-Ten,50.1,0.785714286,15.90909091,-5,16,23,3,93.73,77.3,1.8,25.9,97.4,81.9,62.5,43.7,28.7,18.1,Big-East,55.5,1,1,0,1,15.80390812,16.14207335,48.61158725,43.66156512,35.58450463,40.19636154,18.44391785,17.06448165,55.84518167,53.86533666,25.71090047,29.07018169,24.2042,33.7563
2018,1277,1393,0,Michigan St,Michigan State,3,0.496,0.4,0.747,0.3921875,0.311546841,0.045699677,68.1,117.3,0.359,0.363,0.601,57.6,67.6,6,18.5,0.569,16.4,37,0.268,Syracuse,Syracuse,11,0.417,0.318,0.736,0.32405892,0.560869565,0.053077136,64.2,102.4,0.405,0.328,0.518,52.6,47.5,10.7,17.4,0.469,16.2,34.6,0.298,0.909090909,8.6,-11,22,22,2,96.66,77.3,1.43,36.2,89.4,63.8,31.9,20.5,10.1,5.2,Big-Ten,48.6,0.416666667,6.4,-11,33,33,4,90.05,80.1,0.88,15.8,17.9,5.1,1.2,0.4,0.09,0.02,ACC,50.9,0,0,1,1,19.05949412,24.08759124,49.94656217,50.60827251,30.99394371,25.30413625,20.73976222,19.87288136,45.97093791,43.38983051,33.28929987,36.73728814,25.4137,14.8177
2018,1293,1452,0,Murray St,Murray State,12,0.483,0.377,0.734,0.186046512,0.5625,0.089125852,68.1,115.3,0.381,0.399,0.591,54.1,54.1,9.9,8.7,0.558,15.3,33,0.28,West Virginia,West Virginia,5,0.436,0.353,0.766,0.240601504,0.716666667,0.037567881,70.5,113.2,0.313,0.384,0.543,52.5,54.2,11.5,15.9,0.504,13.3,36.8,0.24,1,11.6,-8,2,2,2,87.14,76.3,1.81,25.8,28.6,11,2.1,0.6,0.1,0.03,OVC,31,0.615384615,13.5,-9.2,10,33,4,87.71,77.3,1.7,35,71.4,42.6,14.4,6.8,2.9,1.2,Big-12,42.5,0,1,1,0,19.89619377,19.23076923,47.66435986,48.17813765,32.43944637,32.59109312,18.9,23.96116505,53.2,42.48543689,27.9,33.55339806,12.1917,22.4435
2018,1300,1411,0,NC Central,North Carolina Central,16,0.461,0.331,0.687,0.18,0.361616162,0.100315973,68.8,104.3,0.29,0.311,0.538,53.4,57.4,7.4,9.4,0.512,17.4,33.9,0.199,TX Southern,Texas Southern,16,0.438,0.359,0.725,0.229793978,0.456953642,0.082454967,72.7,105.8,0.429,0.37,0.548,48.5,47.4,7.9,9.3,0.505,15.1,28.4,0.311,0.615384615,12.25,-15.2,8,8,0,0,76.2,0.5,35.3,0.6,0.04,0.002,0,0,0,,0,0.769230769,13.2,-12.66666667,5,17,0,0,75.8,1.37,32.9,1.5,0.09,0.004,0,0,0,,0,1,1,0,0,17.01077199,23.5737352,58.07899461,46.28632939,24.91023339,30.13993541,20.4787234,16.89401889,48.67021277,53.7250787,30.85106383,29.38090241,-13.4119,-6.65169
2018,1301,1371,0,NC State,NC State,9,0.47,0.372,0.696,0.200328407,0.61,0.063833255,72.1,112.3,0.342,0.344,0.562,50.3,55,10.2,9.2,0.534,14.3,33.4,0.238,Seton Hall,Seton Hall,8,0.468,0.365,0.698,0.190553746,0.486111111,0.080782244,71.1,111,0.352,0.33,0.558,53.1,54.3,8.6,9.1,0.529,15.2,34.2,0.246,0.6,11.83333333,-6,0,3,2,90.31,76.4,2.09,30.1,44.5,15.8,6.2,1.5,0.3,0.09,ACC,37.4,0.5,10.5,-6,7,10,4,89.32,78,2.6,28.1,55.5,22.5,10.4,3.1,0.9,0.3,Big-East,49.7,0,0,0,1,18.23266219,18.84487227,52.34899329,53.38763421,29.41834452,27.76749352,18.65159467,17.67515924,57.24666936,51.03503185,24.10173597,31.28980892,14.5186,18.0362
2018,1305,1400,1,Nevada,Nevada,7,0.469,0.392,0.743,0.238095238,0.644257703,0.047840628,70.5,115.5,0.363,0.404,0.582,49.4,57,8.7,10.9,0.548,12,26.4,0.269,Texas,Texas,10,0.439,0.32,0.665,0.307129799,0.523809524,0.068381614,66.9,103.9,0.33,0.381,0.527,50,44.7,8.9,12.8,0.5,14.6,29.5,0.219,0.75,12,-10,2,2,2,86.17,78.3,2.28,25,56.5,20.1,9.7,3.2,1.2,0.4,M-West,29.6,0.416666667,5.8,-6.571428571,2,8,5,97.27,77.7,1.39,28.9,43.5,13.6,5.8,1.7,0.6,0.1,Big-12,68,0,0,1,0,19.73813421,18,45.49918167,52,34.76268412,30,17.75804661,16.21043627,51.72031077,53.37895637,30.52164262,30.41060736,18.3914,15.4299
2018,1314,1401,0,North Carolina,North Carolina,2,0.457,0.359,0.743,0.257240204,0.478651685,0.047606171,71.7,113.4,0.28,0.351,0.551,56.4,61,8,11.1,0.52,14,37.4,0.208,Texas A&M,Texas A&M,7,0.46,0.329,0.661,0.364111498,0.399159664,0.049148146,70.9,106.1,0.32,0.33,0.538,54.3,55.1,7.7,15.3,0.514,16.3,33.9,0.212,0.692307692,13.44444444,-6.25,14,29,5,90.77,77.5,1.62,27.3,95.9,70.9,43.6,25.8,12.4,5.7,ACC,57,0.636363636,8.571428571,-9,6,20,5,89.95,78.8,1.92,35.6,61.9,19.9,8.4,3.2,1,0.3,SEC,55.3,0,0,1,1,16.66666667,17.06575447,53.01524188,56.70847586,30.31809145,26.22576967,15.12357064,16.82205107,45.37071191,50.58775841,39.50571745,32.59019051,23.5883,16.9562
2018,1326,1355,1,Ohio St,Ohio State,5,0.48,0.353,0.731,0.221848739,0.523809524,0.072204726,67.9,111,0.311,0.342,0.57,53.6,52.5,9,11.3,0.541,14.9,30.1,0.227,S Dakota St,South Dakota State,12,0.467,0.403,0.762,0.142348754,0.487252125,0.142392062,72.3,115.7,0.354,0.432,0.59,52.2,46.6,6.7,5.9,0.554,12.3,24.8,0.269,0.666666667,11.83333333,-12,0,7,3,94.63,76.7,1.75,33.3,74.4,35.5,19.2,9.2,3.6,1.4,Big-Ten,56.3,1,12.1,-8,1,1,2,85.5,76.9,1.91,26.9,25.6,6.3,1.8,0.4,0.08,0.007,Summit,28.2,0,0,1,0,17.36781166,19.96891997,54.95947511,42.03574204,27.67271324,37.995338,17.54462342,15.4893617,46.93077928,51.82978723,35.5245973,32.68085106,21.1587,10.2006
2018,1328,1348,0,Oklahoma,Oklahoma,10,0.462,0.359,0.746,0.274047187,0.485981308,0.065073909,76.5,109.8,0.332,0.405,0.569,49.8,50.2,8.4,11,0.535,15.2,28.4,0.247,Rhode Island,Rhode Island,7,0.455,0.352,0.697,0.182945736,0.687845304,0.065909008,69.2,109,0.301,0.32,0.539,50,54.5,10.5,9.5,0.511,13.1,31,0.209,0.272727273,10.66666667,-12.5,6,33,3,93.05,77.9,1.22,36.3,50.2,9,2.6,0.9,0.2,0.05,Big-12,54.5,0.666666667,10.625,-9,5,7,1,88.19,75.7,2.42,32,49.8,9.9,3,1.1,0.3,0.07,A-10,18.1,0,0,0,1,18.76379691,16.99574139,48.12362031,55.59427023,33.11258278,27.40998839,15.03442999,22.84003422,51.33894415,53.80667237,33.62662586,23.35329341,14.1584,13.9324
2018,1344,1401,0,Providence,Providence,10,0.441,0.332,0.704,0.205128205,0.553488372,0.071336524,69.5,104.1,0.386,0.329,0.534,49.6,53.9,9.6,9.8,0.496,15.1,28.8,0.272,Texas A&M,Texas A&M,7,0.46,0.329,0.661,0.364111498,0.399159664,0.049148146,70.9,106.1,0.32,0.33,0.538,54.3,55.1,7.7,15.3,0.514,16.3,33.9,0.212,0.538461538,3.857142857,-13.33333333,6,11,3,94.82,77.7,2.25,30.5,38.1,8.6,2.6,0.8,0.2,0.02,Big-East,56.9,0.636363636,8.571428571,-9,6,20,5,89.95,78.8,1.92,35.6,61.9,19.9,8.4,3.2,1,0.3,SEC,55.3,0,0,1,0,21.51456311,17.06575447,52.50485437,56.70847586,25.98058252,26.22576967,18.78930818,16.82205107,52.90880503,50.58775841,28.30188679,32.59019051,12.1749,16.9562
2018,1345,1403,0,Purdue,Purdue,2,0.493,0.42,0.743,0.310344828,0.528822055,0.043104891,68.1,117.7,0.356,0.401,0.606,51.8,57.9,8.3,12.5,0.577,14,27.8,0.265,Texas Tech,Texas Tech,3,0.46,0.359,0.704,0.236173393,0.577092511,0.051282089,68.3,108.4,0.393,0.335,0.555,52.6,54.9,10.3,12.8,0.52,15.4,32.9,0.276,0.666666667,8.25,-4.25,12,14,5,89.62,77.7,2.31,29.8,94.3,68.7,45.8,22.7,12.4,6.6,Big-Ten,54.4,0.583333333,9.857142857,-5,1,2,7,88.9,77.6,1.83,37.9,85.4,53.3,24.7,9.5,4,1.8,Big-12,50.8,0,0,1,1,18.66173504,20.98586444,45.72965703,51.61290323,35.60860794,27.40123233,15.0555327,22.36128494,53.96955985,46.47476012,30.97490745,31.16395494,26.2697,22.5872
2018,1347,1437,0,Radford,Radford,16,0.425,0.349,0.725,0.176174497,0.512471655,0.098868683,63.4,104.3,0.307,0.397,0.528,52.3,52,9.7,9.1,0.494,16.1,33.7,0.223,Villanova,Villanova,1,0.5,0.401,0.779,0.251162791,0.607981221,0.038970268,70.1,122.3,0.294,0.475,0.623,52.4,53.7,9.1,10.5,0.595,13.3,29.3,0.229,0.727272727,10.375,-7,6,6,0,0,74.8,1.38,33.6,2.4,0.5,0.06,0.005,0,0,,0,0.785714286,15.90909091,-5,16,23,3,93.73,77.3,1.8,25.9,97.4,81.9,62.5,43.7,28.7,18.1,Big-East,55.5,1,1,0,0,18.86543536,16.14207335,46.96569921,43.66156512,34.16886544,40.19636154,19.3794964,17.06448165,47.84172662,53.86533666,32.77877698,29.07018169,0.0673502,33.7563
2018,1372,1403,0,SF Austin,Stephen F. Austin,14,0.486,0.372,0.705,0.139869281,0.668518519,0.06784068,73.8,109.1,0.398,0.316,0.576,52.6,49.8,14,9.7,0.544,18.1,33.5,0.28,Texas Tech,Texas Tech,3,0.46,0.359,0.704,0.236173393,0.577092511,0.051282089,68.3,108.4,0.393,0.335,0.555,52.6,54.9,10.3,12.8,0.52,15.4,32.9,0.276,0.846153846,18.72727273,-13.5,1,1,3,86.73,76.3,1.44,38.9,14.6,3.5,0.5,0.05,0.008,0,SLC,38.5,0.583333333,9.857142857,-5,1,2,7,88.9,77.6,1.83,37.9,85.4,53.3,24.7,9.5,4,1.8,Big-12,50.8,0,1,1,0,21.08108108,20.98586444,51.97505198,51.61290323,26.94386694,27.40123233,25.96606975,22.36128494,43.35532516,46.47476012,30.67860509,31.16395494,5.57774,22.5872
2018,1382,1417,1,St Bonaventure,St. Bonaventure,11,0.451,0.386,0.752,0.175074184,0.611253197,0.080006947,69.4,109.5,0.405,0.337,0.561,50.5,53.4,10,10.8,0.516,14.3,29.2,0.305,UCLA,UCLA,11,0.46,0.381,0.72,0.221283784,0.461152882,0.083057592,71.4,111.1,0.355,0.404,0.569,51.8,53.4,7.6,10.3,0.537,14.5,28.4,0.256,0.923076923,9.333333333,-12,10,16,1,89,76.5,2.42,24.3,13.4,4.1,1,0.2,0.03,0.004,A-10,0.19,0.6,8,-7.5,4,22,6,95.46,78.8,1.53,27.3,22.9,8.6,2.5,0.6,0.1,0.04,Pac-12,68.5,0,0,1,0,22.78625954,19.22359089,48.01526718,46.06196342,29.19847328,34.71444569,21.89447445,17.47108097,44.95222268,48.18508177,33.15330287,34.34383726,11.211,13.5221
2018,1393,1395,1,Syracuse,Syracuse,11,0.417,0.318,0.736,0.32405892,0.560869565,0.053077136,64.2,102.4,0.405,0.328,0.518,52.6,47.5,10.7,17.4,0.469,16.2,34.6,0.298,TCU,TCU,6,0.496,0.395,0.706,0.215189873,0.510739857,0.062062664,70,115.1,0.342,0.352,0.59,54.5,62.8,9.1,9.4,0.566,15.4,34.1,0.241,0.416666667,6.4,-11,33,33,4,90.05,80.1,0.88,15.8,17.9,5.1,1.2,0.4,0.09,0.02,ACC,50.9,0.545454545,12,-8.2,1,14,6,89.36,78.1,1.97,29,61.6,22.8,7.6,3.5,1.1,0.4,Big-12,51.5,0,0,1,1,24.08759124,17.57754801,50.60827251,52.06794682,25.30413625,30.35450517,19.87288136,17.57137113,43.38983051,50.82428629,36.73728814,31.60434258,14.8177,18.4668
2018,1397,1460,1,Tennessee,Tennessee,3,0.44,0.38,0.757,0.229411765,0.526066351,0.057855058,67.1,109.3,0.355,0.357,0.549,51.4,62.1,9.4,12.8,0.508,15.2,33.3,0.269,Wright St,Wright State,14,0.432,0.337,0.715,0.137992832,0.503267974,0.124296934,69.9,101.4,0.358,0.348,0.529,51.8,52.7,9.4,6.5,0.491,16.3,28.9,0.256,0.769230769,12.2,-14.66666667,2,30,4,88.99,76.8,1.62,33.9,88.1,57.5,27.6,11.5,5.5,2.2,SEC,47.3,0.75,11,-4.666666667,1,12,0,0,76.8,1.56,29.9,11.9,2.8,0.3,0.04,0.006,0.001,,0,0,1,1,0,20.93653251,20.6955775,47.36842105,50.57964792,31.69504644,28.72477458,22.20773577,18.17351598,48.84832681,47.03196347,28.94393742,34.79452055,22.266,2.89004
2018,1403,1437,0,Texas Tech,Texas Tech,3,0.46,0.359,0.704,0.236173393,0.577092511,0.051282089,68.3,108.4,0.393,0.335,0.555,52.6,54.9,10.3,12.8,0.52,15.4,32.9,0.276,Villanova,Villanova,1,0.5,0.401,0.779,0.251162791,0.607981221,0.038970268,70.1,122.3,0.294,0.475,0.623,52.4,53.7,9.1,10.5,0.595,13.3,29.3,0.229,0.583333333,9.857142857,-5,1,2,7,88.9,77.6,1.83,37.9,85.4,53.3,24.7,9.5,4,1.8,Big-12,50.8,0.785714286,15.90909091,-5,16,23,3,93.73,77.3,1.8,25.9,97.4,81.9,62.5,43.7,28.7,18.1,Big-East,55.5,1,0,0,1,20.98586444,16.14207335,51.61290323,43.66156512,27.40123233,40.19636154,22.36128494,17.06448165,46.47476012,53.86533666,31.16395494,29.07018169,22.5872,33.7563
2018,1411,1462,0,TX Southern,Texas Southern,16,0.438,0.359,0.725,0.229793978,0.456953642,0.082454967,72.7,105.8,0.429,0.37,0.548,48.5,47.4,7.9,9.3,0.505,15.1,28.4,0.311,Xavier,Xavier,1,0.492,0.372,0.779,0.181063123,0.464852608,0.080616769,72.3,115.5,0.41,0.358,0.601,55.1,57.3,8,8.4,0.559,15.2,30.2,0.32,0.769230769,13.2,-12.66666667,5,17,0,0,75.8,1.37,32.9,1.5,0.09,0.004,0,0,0,,0,0.818181818,9,-9.5,8,8,5,92.63,78.5,2.02,31.8,97.9,63.5,31.3,15.2,6.2,2.3,Big-East,63.1,0,1,0,0,23.5737352,22.24856079,46.28632939,49.91534033,30.13993541,27.83609888,16.89401889,16.32262997,53.7250787,49.15902141,29.38090241,34.51834862,-6.65169,21.5133
2018,1420,1438,1,UMBC,Maryland-Baltimore County,16,0.443,0.387,0.646,0.146959459,0.611363636,0.080615924,69.2,105.6,0.307,0.45,0.55,49.1,59.1,10.8,7.3,0.531,15.5,26.8,0.198,Virginia,Virginia,1,0.46,0.383,0.754,0.258333333,0.8,0.058440723,60.6,110.4,0.245,0.35,0.555,51.2,54,11.2,12.3,0.527,12.3,26.9,0.184,0.818181818,8.666666667,-17.5,1,1,0,0,75.8,2.03,28,3.3,0.4,0.04,0.006,0,0,,0,0.916666667,10.45454545,-1,8,11,2,86.68,77.5,1.67,29,96.7,78.1,59.9,41.4,28.9,17.6,ACC,30.1,1,1,1,0,15.77834179,14.89268506,43.23181049,52.6500219,40.98984772,32.45729304,16.88368056,17.81045752,48.87152778,47.05882353,34.24479167,35.13071895,0.502831,29.5308
